cl_id;length;cpu_time;cpu_util;ram_util;time_on_resource;submission_time;finish_time;vm;
5411;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5411
5414;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5414
5417;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5417
5420;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5420
5423;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5423
5426;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5426
5432;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5432
5435;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5435
5441;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5441
5444;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5444
5450;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5450
5453;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5453
5459;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5459
5465;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5465
5468;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5468
5474;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5474
5477;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5477
5483;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5483
5486;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5486
5495;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5495
5501;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5501
5507;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5507
5513;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5513
5516;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5516
5519;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5519
5522;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5522
5525;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5525
5528;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5528
5531;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5531
